schema_version	run_id	as_of_date	scope_mode	record_type	source_system	advisor_recommendation_id	recommendation_type_id	recommendation_status	subscription_id	subscription_name	resource_linkage_source	published_resource_id	normalized_resource_id	resource_name	resource_group	resource_type	location	tags_json	advisor_metadata_id	service_name	retiring_feature	retirement_date_raw	retirement_date	retirement_date_source	retirement_date_quality	impact	risk	category	sub_category	last_updated	label	short_description_problem	short_description_solution	description	potential_benefits	learn_more_link	actions_json	metadata_match_status	resource_inventory_match_status	subscription_inventory_match_status	diagnostic_flags	provenance_json	raw_record_ref
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.cache/redis/selc-p-weu-pnpg-redis/providers/Microsoft.Advisor/recommendations/818aebc9736528da05bd69d7c9a979526e56a8ba689de67c6fbaebe810ed74f4	f3aded79-f9ff-4ce4-99e3-2ffcf11161a4	New	813119d7-0943-46ed-8ebe-cebe24f9106c		resource_id	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.cache/redis/selc-p-weu-pnpg-redis	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.cache/redis/selc-p-weu-pnpg-redis	selc-p-weu-pnpg-redis	selc-p-vnet-rg	microsoft.cache/redis		{}			Redis Cache	2028-09-30	2028-09-30	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-05-15T05:27:26.115079Z		Migrate to Azure Managed Redis from Azure Cache for Redis	Migrate to Azure Managed Redis from Azure Cache for Redis				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""f3aded79-f9ff-4ce4-99e3-2ffcf11161a4\u0000/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.cache/redis/selc-p-weu-pnpg-redis"",""resource"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.cache/redis/selc-p-weu-pnpg-redis"",""subscription"":""813119d7-0943-46ed-8ebe-cebe24f9106c""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.cache/redis/selc-p-weu-pnpg-redis/providers/Microsoft.Advisor/recommendations/818aebc9736528da05bd69d7c9a979526e56a8ba689de67c6fbaebe810ed74f4"",""resource_linkage"":""resource_id""}"	f5d92bebfa448a64f5574c1ba4862b630061f606e7e4c6ad2d25706e008c5b3f
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/applicationgateways/selc-p-app-gw/providers/Microsoft.Advisor/recommendations/cd3ee30c1df9871f15e81a39d60b39161a21886e3ead7b094eb928fc774588b7	13d4b9e9-e144-4fa6-8d03-38b1c9f2b4a3	New	813119d7-0943-46ed-8ebe-cebe24f9106c		resource_id	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/applicationgateways/selc-p-app-gw	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/applicationgateways/selc-p-app-gw	selc-p-app-gw	selc-p-vnet-rg	microsoft.network/applicationgateways		{}			WAF v2 Config	2027-03-31	2027-03-31	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-04-16T08:47:08.243492Z		Application Gateway Web Application Firewall v2 configuration is retiring	Application Gateway Web Application Firewall v2 configuration is retiring				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""13d4b9e9-e144-4fa6-8d03-38b1c9f2b4a3\u0000/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/applicationgateways/selc-p-app-gw"",""resource"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/applicationgateways/selc-p-app-gw"",""subscription"":""813119d7-0943-46ed-8ebe-cebe24f9106c""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/applicationgateways/selc-p-app-gw/providers/Microsoft.Advisor/recommendations/cd3ee30c1df9871f15e81a39d60b39161a21886e3ead7b094eb928fc774588b7"",""resource_linkage"":""resource_id""}"	db059fc5634d03272b3d69ac080ee8810c2d72bc32ad5a27c4910d875599a36d
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/virtualnetworkgateways/selc-p-vpn-gw/providers/Microsoft.Advisor/recommendations/79062c95ad6fc0daeafe0cc3dde2b2963b13ca5aa68fd2913a6a6befede94d2d	4d9ee0c5-6fbd-41d3-864f-b9251c92eebc	New	813119d7-0943-46ed-8ebe-cebe24f9106c		resource_id	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/virtualnetworkgateways/selc-p-vpn-gw	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/virtualnetworkgateways/selc-p-vpn-gw	selc-p-vpn-gw	selc-p-vnet-rg	microsoft.network/virtualnetworkgateways		{}			Non-AZ VPNs	2026-09-30	2026-09-30	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-04-27T18:00:54.067645Z		VpnGw1-5 (Non-Availability Zones SKUs) is being retired.	VpnGw1-5 (Non-Availability Zones SKUs) is being retired.				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""4d9ee0c5-6fbd-41d3-864f-b9251c92eebc\u0000/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/virtualnetworkgateways/selc-p-vpn-gw"",""resource"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/virtualnetworkgateways/selc-p-vpn-gw"",""subscription"":""813119d7-0943-46ed-8ebe-cebe24f9106c""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-vnet-rg/providers/microsoft.network/virtualnetworkgateways/selc-p-vpn-gw/providers/Microsoft.Advisor/recommendations/79062c95ad6fc0daeafe0cc3dde2b2963b13ca5aa68fd2913a6a6befede94d2d"",""resource_linkage"":""resource_id""}"	8aefc325c1158be2523db4b181a44fb8f3313d4ae5c5e515e31e7ba53fca9765
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-ar-dapr-redis-rg/providers/microsoft.cache/redis/selc-p-weu-ar-dapr-redis/providers/Microsoft.Advisor/recommendations/88af27aa1b5b738248ba0105afbbf668547681c5c58fbe503c83072090a02df4	f3aded79-f9ff-4ce4-99e3-2ffcf11161a4	New	813119d7-0943-46ed-8ebe-cebe24f9106c		resource_id	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-ar-dapr-redis-rg/providers/microsoft.cache/redis/selc-p-weu-ar-dapr-redis	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-ar-dapr-redis-rg/providers/microsoft.cache/redis/selc-p-weu-ar-dapr-redis	selc-p-weu-ar-dapr-redis	selc-p-weu-ar-dapr-redis-rg	microsoft.cache/redis		{}			Redis Cache	2028-09-30	2028-09-30	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-05-19T05:16:27.867811Z		Migrate to Azure Managed Redis from Azure Cache for Redis	Migrate to Azure Managed Redis from Azure Cache for Redis				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""f3aded79-f9ff-4ce4-99e3-2ffcf11161a4\u0000/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-ar-dapr-redis-rg/providers/microsoft.cache/redis/selc-p-weu-ar-dapr-redis"",""resource"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-ar-dapr-redis-rg/providers/microsoft.cache/redis/selc-p-weu-ar-dapr-redis"",""subscription"":""813119d7-0943-46ed-8ebe-cebe24f9106c""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-ar-dapr-redis-rg/providers/microsoft.cache/redis/selc-p-weu-ar-dapr-redis/providers/Microsoft.Advisor/recommendations/88af27aa1b5b738248ba0105afbbf668547681c5c58fbe503c83072090a02df4"",""resource_linkage"":""resource_id""}"	2d31423af7bf3ef2463176a872653e09bcc3f2777cf1e4740990116b4a6fb0d1
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile/providers/Microsoft.Advisor/recommendations/7dfbed2f176d814b0dc902f450ee7692ffa62852aa0acc2d6470b98a33ad9d4b	52ff3019-62b0-4905-b016-da35fa6bbddc	New	813119d7-0943-46ed-8ebe-cebe24f9106c		resource_id	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile	/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile	selc-p-weu-pnpg-checkout-cdn-profile	selc-p-weu-pnpg-checkout-fe-rg	microsoft.cdn/profiles		{}			Standard from Microsoft (classic)	2027-09-30	2027-09-30	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-04-16T08:33:11.607512Z		Azure CDN Standard from Microsoft (classic) is being retired.	Azure CDN Standard from Microsoft (classic) is being retired.				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""52ff3019-62b0-4905-b016-da35fa6bbddc\u0000/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile"",""resource"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile"",""subscription"":""813119d7-0943-46ed-8ebe-cebe24f9106c""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/813119d7-0943-46ed-8ebe-cebe24f9106c/resourcegroups/selc-p-weu-pnpg-checkout-fe-rg/providers/microsoft.cdn/profiles/selc-p-weu-pnpg-checkout-cdn-profile/providers/Microsoft.Advisor/recommendations/7dfbed2f176d814b0dc902f450ee7692ffa62852aa0acc2d6470b98a33ad9d4b"",""resource_linkage"":""resource_id""}"	01168c338302d9e8192173310b2194ff7860eb731b3c673801989ba19f52544f
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/ict-d-shared-rg/providers/microsoft.keyvault/vaults/ict-d-kv/providers/Microsoft.Advisor/recommendations/3b454bb06fbd346c793404d3a8110673108f1b0dae5aaf731bf368e3c409db16	7ff06874-39e9-41be-9552-fa1ae2a83c88	New	82ef7414-5e6b-4383-a344-b981c2ba7267		resource_id	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/ict-d-shared-rg/providers/microsoft.keyvault/vaults/ict-d-kv	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/ict-d-shared-rg/providers/microsoft.keyvault/vaults/ict-d-kv	ict-d-kv	ict-d-shared-rg	microsoft.keyvault/vaults		{}			API versions prior to 2026-02-01	2027-02-27	2027-02-27	properties.extendedProperties.retirementDate	exact	High		HighAvailability		2026-07-29T21:14:38.624901Z		Azure Key Vault API versions prior to 2026-02-01 are being retired	Azure Key Vault API versions prior to 2026-02-01 are being retired				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""7ff06874-39e9-41be-9552-fa1ae2a83c88\u0000/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/ict-d-shared-rg/providers/microsoft.keyvault/vaults/ict-d-kv"",""resource"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/ict-d-shared-rg/providers/microsoft.keyvault/vaults/ict-d-kv"",""subscription"":""82ef7414-5e6b-4383-a344-b981c2ba7267""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/ict-d-shared-rg/providers/microsoft.keyvault/vaults/ict-d-kv/providers/Microsoft.Advisor/recommendations/3b454bb06fbd346c793404d3a8110673108f1b0dae5aaf731bf368e3c409db16"",""resource_linkage"":""resource_id""}"	7776e3b6642c9e4b4993d89faa892c31aa8ebc50489501b50d3dcea0b822b875
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01/providers/Microsoft.Advisor/recommendations/0a8e312e082d898345926444c770bd904aea45813904bcb139cf9676b53028cb	13cea0f1-c3f7-4c66-8b3b-9928a0f07cea	New	82ef7414-5e6b-4383-a344-b981c2ba7267		resource_id	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01	itops-d-app-vm-01	itops-d-rg	microsoft.compute/virtualmachines		{}			LSv2, G, GS, F, FS, Fsv2, B, Av2 - Series	2028-11-15	2028-11-15	properties.extendedProperties.retirementDate	exact	High		HighAvailability		2026-04-21T03:48:30.887051Z		Review and migrate virtual machine workloads	Review and migrate virtual machine workloads				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""13cea0f1-c3f7-4c66-8b3b-9928a0f07cea\u0000/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01"",""resource"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01"",""subscription"":""82ef7414-5e6b-4383-a344-b981c2ba7267""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01/providers/Microsoft.Advisor/recommendations/0a8e312e082d898345926444c770bd904aea45813904bcb139cf9676b53028cb"",""resource_linkage"":""resource_id""}"	59a7b930e175699f80f3f53fa374d5e752db36c824f2ce67628bd57287c9ac00
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01/providers/Microsoft.Advisor/recommendations/3bcbef069cdc54c64b80cb45e7d7f2673bcbdc4b0e96df4ca5e3e6d43b7103bf	2b5cf6e5-2792-49b2-9ec0-0e901be6488b	New	82ef7414-5e6b-4383-a344-b981c2ba7267		resource_id	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01	itops-d-app-vm-01	itops-d-rg	microsoft.compute/virtualmachines		{}							missing	Low		HighAvailability		2026-05-22T08:16:12.510899Z		Convert Standard to Premium disk for higher uptime	Convert Standard to Premium disk for higher uptime				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""2b5cf6e5-2792-49b2-9ec0-0e901be6488b\u0000/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01"",""resource"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01"",""subscription"":""82ef7414-5e6b-4383-a344-b981c2ba7267""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01/providers/Microsoft.Advisor/recommendations/3bcbef069cdc54c64b80cb45e7d7f2673bcbdc4b0e96df4ca5e3e6d43b7103bf"",""resource_linkage"":""resource_id""}"	5a0d55cc22ee253e441ea5b93d3168bf16d34d4fb29a7ac4c410e558b1a1fec9
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01/providers/Microsoft.Advisor/recommendations/81755feea9928245d63a00bc2fdc50589866d812ee5990a4222de9dd71d2cbc1	5f2613df-629f-4b07-9425-2a47ea0dfad3	New	82ef7414-5e6b-4383-a344-b981c2ba7267		resource_id	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01	itops-d-app-vm-01	itops-d-rg	microsoft.compute/virtualmachines		{}							missing	Medium		HighAvailability		2026-07-29T16:35:35.769952Z		Migrate workload to Virtual Machine Scale Sets Flex	Migrate workload to Virtual Machine Scale Sets Flex				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""5f2613df-629f-4b07-9425-2a47ea0dfad3\u0000/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01"",""resource"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01"",""subscription"":""82ef7414-5e6b-4383-a344-b981c2ba7267""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01/providers/Microsoft.Advisor/recommendations/81755feea9928245d63a00bc2fdc50589866d812ee5990a4222de9dd71d2cbc1"",""resource_linkage"":""resource_id""}"	d3a1aae8b06e38bdbfcd39c4e8f9b5161b5ae7f5f79c5a9f0957f166465c7737
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01/providers/Microsoft.Advisor/recommendations/cbdf928e0c020d561c161db69ddf23cfb327f46c7801d3427b5457464152681d	7f71b153-c0b7-4e99-a23e-db8179183ec9	New	82ef7414-5e6b-4383-a344-b981c2ba7267		resource_id	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01	/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01	itops-d-app-vm-01	itops-d-rg	microsoft.compute/virtualmachines		{}							missing	High		HighAvailability		2026-07-04T20:54:53.715262Z		Migrate workload to D-series or better virtual machine	Migrate workload to D-series or better virtual machine				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""7f71b153-c0b7-4e99-a23e-db8179183ec9\u0000/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01"",""resource"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01"",""subscription"":""82ef7414-5e6b-4383-a344-b981c2ba7267""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/82ef7414-5e6b-4383-a344-b981c2ba7267/resourcegroups/itops-d-rg/providers/microsoft.compute/virtualmachines/itops-d-app-vm-01/providers/Microsoft.Advisor/recommendations/cbdf928e0c020d561c161db69ddf23cfb327f46c7801d3427b5457464152681d"",""resource_linkage"":""resource_id""}"	f00d4c6f1698369b54b888db70325e24da346eda6aef0eebc61278ba711cd9e3
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/88c709b0-11cf-4450-856e-f9bf54051c1d/resourcegroups/cstar-p-container-registry-rg/providers/microsoft.containerregistry/registries/cstarpcommonacr/providers/Microsoft.Advisor/recommendations/61fe55333e08b7556ccc532cc296525f79a76fe81e24444620e09bc2d337aef4	1ce751c6-35b8-4468-ac4b-d3052a1ae511	New	88c709b0-11cf-4450-856e-f9bf54051c1d		resource_id	/subscriptions/88c709b0-11cf-4450-856e-f9bf54051c1d/resourcegroups/cstar-p-container-registry-rg/providers/microsoft.containerregistry/registries/cstarpcommonacr	/subscriptions/88c709b0-11cf-4450-856e-f9bf54051c1d/resourcegroups/cstar-p-container-registry-rg/providers/microsoft.containerregistry/registries/cstarpcommonacr	cstarpcommonacr	cstar-p-container-registry-rg	microsoft.containerregistry/registries		{}			Support for Docker Content Trust	2028-03-31	2028-03-31	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-04-16T08:42:31.765046Z		Docker Content Trust (DCT) is retiring and no longer available in Container Registry	Docker Content Trust (DCT) is retiring and no longer available in Container Registry				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""1ce751c6-35b8-4468-ac4b-d3052a1ae511\u0000/subscriptions/88c709b0-11cf-4450-856e-f9bf54051c1d/resourcegroups/cstar-p-container-registry-rg/providers/microsoft.containerregistry/registries/cstarpcommonacr"",""resource"":""/subscriptions/88c709b0-11cf-4450-856e-f9bf54051c1d/resourcegroups/cstar-p-container-registry-rg/providers/microsoft.containerregistry/registries/cstarpcommonacr"",""subscription"":""88c709b0-11cf-4450-856e-f9bf54051c1d""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/88c709b0-11cf-4450-856e-f9bf54051c1d/resourcegroups/cstar-p-container-registry-rg/providers/microsoft.containerregistry/registries/cstarpcommonacr/providers/Microsoft.Advisor/recommendations/61fe55333e08b7556ccc532cc296525f79a76fe81e24444620e09bc2d337aef4"",""resource_linkage"":""resource_id""}"	9a7891d9f1d5a56873847ee53581366ffdbb24fbdfea3e5eec90154b503561cc
